X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR,FEATUREDES,OSPI_CODE
-122.152302857805367,47.608460571194968,1,207,80,School-High,Sammamish High School,Sammamish,100 140th Ave SE,98005,-122.15230454,47.60845843,10,BELLEVUE,3425059019,342505,9019,School-High,3282
-122.205414761768452,47.768906453577692,2,263,113,School-Elementary,Saint Brendan Catholic School,Saint Brendan,10049 NE 195th St,98011,-122.20541574,47.76890453,20,NORTHSHORE,0526059084,052605,9084,School-Elementary,0
-122.348454353604524,47.525265125530915,3,884,527409,School-Elementary,Highland Park Elementary School,Highland Park,1012 SW Trenton St,98106,-122.34845646,47.5252633,10,SEATTLE,7972603210,797260,3210,School-Elementary,2269
-122.200169847335346,47.667244502040582,4,475,8634,School-Elementary,Lakeview Elementary School,Lakeview,10400 NE 68th St,98033,-122.20017129,47.66724247,10,LAKE WASHINGTON,7882600132,788260,0132,School-Elementary,3041
-122.294726678390447,47.708042109459718,5,1093,12282,School-High,Nathan Hale High School,Nathan Hale,10750 30th Ave NE,98125,-122.29472798,47.70804026,10,SEATTLE,2826049152,282604,9152,School-High,3479
-122.191117367185996,47.663801985006977,6,6600178,8643,School-Alternative,International Community School,International Community,11133 NE 65th St  ,98033,-122.19111882,47.66379994,10,LAKE WASHINGTON,0825059248,082505,9248,School-Alternative,1706
-122.315783450318563,47.501999795624847,7,1286,12270,School-Elementary,Southern Heights Elementary School,Southern Heights,11249 14th Ave S,98168,-122.31578566,47.50199793,10,HIGHLINE,3361400255,336140,0255,School-Elementary,3032
-122.18372714468299,47.505722633023012,8,6600369,12184,School-Junior High/Middle,McKnight Middle School,McKnight,1200 Edmonds Ave NE,98056,-122.18372931,47.50572053,10,RENTON,0423059048,042305,9048,School-Junior High/Middle,3035
-122.232295934040948,47.492521753003551,9,1307,519618,School-Junior High/Middle,Dimmit Middle School,Dimmit,12320 80th Ave S,98178,-122.23229819,47.49251977,10,RENTON,1180007450,118000,7450,School-Junior High/Middle,3280
-121.875816552131511,47.532493380169775,10,6600676,195119,School-Elementary,Cascade View Elementary School-Snoqualmie,Cascade View,34816 SE Ridge St,98065,-121.87581831,47.53249075,10,SNOQUALMIE VALLEY,2624079047,262407,9047,School-Elementary,5015
-122.340484252165169,47.695104584005563,11,6600134,269619,School-Junior High/Middle,Robert Eagle Staff Middle School,Robert Eagle Staff,1330 N 90th St,98103,-122.34048561,47.69510282,10,SEATTLE,3126049064,312604,9064,School-Junior High/Middle,0
-122.175720940656603,47.313574653216023,12,46,778311,School-College or University,Green River College,GRC,12401 SE 320th St,98092,-122.17572419,47.31357254,10,AUBURN,1621059003,162105,9003,School-College or University,5952
-122.308027149625516,47.631931480906239,13,950,425772,School-Elementary,Stevens Elementary School,Stevens,1242 18th Ave E,98112,-122.30802878,47.63192964,10,SEATTLE,1337801270,133780,1270,School-Elementary,2080
-122.173963495028204,47.416671558895295,14,381,8580,School-High,Kentridge High School,Kentridge,12430 SE 208th St,98031,-122.17396616,47.41666943,10,KENT,0422059014,042205,9014,School-High,3640
-122.173308889119994,47.662137409915061,15,451,8638,School-Elementary,Benjamin Franklin Elementary School,Benjamin Franklin,12434 NE 60th St,98033,-122.17331033,47.66213533,10,LAKE WASHINGTON,0925059028,092505,9028,School-Elementary,0
-122.172497840216778,47.431037252662904,16,737,604256,School-Junior High/Middle,Meeker Middle School,Meeker,12600 SE 192nd St,98058,-122.17250042,47.43103512,10,KENT,3323059054,332305,9054,School-Junior High/Middle,3764
-122.172876368747481,47.591957987315105,17,169,89,School-Elementary,Woodridge Elementary School,Woodridge,12619 SE 20th Pl,98005,-122.17287814,47.59195588,10,BELLEVUE,9541600595,954160,0595,School-Elementary,3167
-122.170913656980034,47.552171359131606,18,6600686,237975,School-Alternative,Jing Mei Elementary School,Jing Mei,12635 SE 56th St,98006,-122.17091561,47.55216924,10,BELLEVUE,2124059022,212405,9022,School-Alternative,
-122.171899905922615,47.406136885447445,19,400,8585,School-Elementary,Soos Creek Elementary School,Soos Creek,12651 SE 218th Pl,98031,-122.17190263,47.40613476,10,KENT,0922059107,092205,9107,School-Elementary,3707
-122.1709941081659,47.378333772564353,20,401,670208,School-Elementary,Martin Sortun Elementary School,Martin Sortun ,12711 SE 248th St,98030,-122.17099699,47.37833164,10,KENT,2122059018,212205,9018,School-Elementary,4294
-122.23044438529395,47.715924932106823,21,499,8618,School-Elementary,Carl Sandburg Elementary School,Carl Sandburg,12801 84th Ave NE,98034,-122.23044563,47.71592296,10,LAKE WASHINGTON,3840700025,384070,0025,School-Elementary,0
-122.23044438529395,47.715924932106823,22,6600012,8618,School-Alternative,Discovery Community School,Discovery Community,12801 84th Ave NE,98034,-122.23044563,47.71592296,10,LAKE WASHINGTON,3840700025,384070,0025,School-Alternative,1658
-122.306856390165166,47.724055437687959,23,1099,248792,School-Elementary,Olympic Hills Elementary School,Olympic Hills,13018 20th Ave NE,98125,-122.30685762,47.72405361,10,SEATTLE,2126049041,212604,9041,School-Elementary,2976
-122.354334721182838,47.724682420195165,24,1129,247735,School-Elementary,Broadview-Thomson K-8 School,Broadview-Thomson,13052 Greenwood Ave N,98133,-122.35433594,47.7246807,10,SEATTLE,1926049025,192604,9025,School-Elementary,2209
-122.352217548896704,47.310174823888808,25,329,2382,School-Elementary,Silver Lake Elementary School,Silver Lake,1310 SW 325th Pl,98023,-122.35222083,47.31017308,10,FEDERAL WAY,1821049033,182104,9033,School-Elementary,4343
-122.211068770257469,47.30645126801484,26,69,41,School-Elementary,Valley Christian School,Valley Christian,1312 2nd St SE,98002,-122.21107206,47.30644924,20,AUBURN,2149800171,214980,0171,School-Elementary,0
-122.195949892366187,47.686038779439876,27,485,8628,School-Elementary,Peter Kirk Elementary School,Peter Kirk,1312 6th St,98033,-122.19595125,47.68603675,10,LAKE WASHINGTON,3982701890,398270,1890,School-Elementary,0
-122.373077407812062,47.683591111852579,28,1018,835325,School-Elementary,Whittier Elementary School,Whittier,1320 NW 75th St,98117,-122.37307881,47.68358941,10,SEATTLE,4240400005,424040,0005,School-Elementary,2092
-122.340484252165169,47.695104584005563,29,2148,269619,School-Alternative,Licton Springs K-8 School,Licton Springs,1330 N 90th St,98103,-122.34048561,47.69510282,10,SEATTLE,3126049064,312604,9064,School-Alternative,0
-121.766951436202419,47.480212798815529,30,596,12129,School-Elementary,Opstad Elementary School,Opstad,1345 Stilson Ave SE,98045,-121.7669531,47.48021026,10,SNOQUALMIE VALLEY,1523089156,152308,9156,School-Elementary,4308
-122.291812617600584,47.602101970204949,31,1066,447772,School-Elementary,Leschi Elementary School,Leschi,135 32nd Ave,98122,-122.29181439,47.60210009,10,SEATTLE,3416600240,341660,0240,School-Elementary,2121
-122.15971093514267,47.669403550564347,32,637,12152,School-Junior High/Middle,Rose Hill Middle School,Rose Hill Middle,13505 NE 75th St,98052,-122.15971234,47.66940145,10,LAKE WASHINGTON,1025059119,102505,9119,School-Junior High/Middle,3706
-122.15971093514267,47.669403550564347,33,6600179,12152,School-Alternative,Stella Schola Middle Schol,Stella Schola,13505 NE 75th St,98052,-122.15971234,47.66940145,10,LAKE WASHINGTON,1025059119,102505,9119,School-Alternative,1975
-122.327678046435466,47.72798522576349,34,1091,254609,School-Junior High/Middle,Lakeside Middle School,Lakeside Middle,13510 1st Ave NE,98125,-122.32767925,47.72798345,20,SEATTLE,2026049022,202604,9022,School-Junior High/Middle,0
-122.158334830057456,47.573543721324548,35,189,96,School-Junior High/Middle,Tyee Middle School,Tyee,13630 SE Allen Rd,98006,-122.15833667,47.57354158,10,BELLEVUE,1524059005,152405,9005,School-Junior High/Middle,3283
-122.195691498569673,47.724812473828337,36,504,165571,School-Elementary,Helen Keller Elementary School,Helen Keller,13820 108th Ave NE,98034,-122.19569268,47.72481045,10,LAKE WASHINGTON,2026059105,202605,9105,School-Elementary,0
-122.331977342846898,47.478074314813931,37,1278,151,School-High,John F. Kennedy Catholic High School,John F. Kennedy,140 S 140th St,98168,-122.33197969,47.47807247,20,HIGHLINE,1723049528,172304,9528,School-High,0
-122.326753040283407,47.732702602599517,38,1090,250279,School-High,Lakeside High School,Lakeside High,14050 1st Ave NE,98125,-122.32675423,47.73270082,20,SEATTLE,2832100190,283210,0190,School-High,0
-122.151785597512841,47.562920977396843,39,185,99,School-Elementary,Somerset Elementary School,Somerset,14100 Somerset Blvd SE,98006,-122.15178749,47.56291882,10,BELLEVUE,1524059091,152405,9091,School-Elementary,3789
-122.164941001228186,47.727303382219162,40,509,21187,School-Junior High/Middle,Kamiakin Middle School,Kamiakin,14111 132nd Ave NE,98034,-122.16494214,47.72730131,10,LAKE WASHINGTON,2126059123,212605,9123,School-Junior High/Middle,3922
-121.992150772556172,47.204364476256288,41,6600670,393851,School-College or University,Green River College - Enumclaw Campus,GRC,1414 Griffin Ave,98022,-121.99215308,47.2043628,10,ENUMCLAW,2420069046,242006,9046,School-College or University,0
-122.141551775118586,47.453369196295,42,727,597271,School-Elementary,Fairwood Elementary School,Fairwood,16600 148th Ave SE,98058,-122.14155422,47.45336699,10,KENT,2623059007,262305,9007,School-Elementary,3678
-122.117928642732153,47.63949149247042,43,211,63,School-Elementary,Ardmore Elementary School,Ardmore,16616 NE 32nd St,98008,-122.11793015,47.6394893,10,BELLEVUE,2425059033,242505,9033,School-Elementary,3633
-122.111364197537895,47.452597341988081,44,733,602982,School-Elementary,Maple Valley Christian Elementary School,Maple Valley Christian,16700 174th Ave SE,98058,-122.11136664,47.45259506,20,KENT,2523059050,252305,9050,School-Elementary,0
-122.116486939176539,47.675439916946559,45,635,12151,School-Elementary,Redmond Elementary School,Redmond,16800 NE 80th St,98052,-122.11648828,47.67543775,10,LAKE WASHINGTON,0125059048,012505,9048,School-Elementary,2289
-122.168547653427368,47.451486315124804,46,740,898496,School-Elementary,Renton Park Elementary School,Renton Park,16828 128th Ave SE,98058,-122.16855012,47.45148418,10,RENTON,2823059084,282305,9084,School-Elementary,3521
-122.309285395896055,47.613373816469036,47,6600227,447450,School-Alternative,Seattle World School,Seattle World,1700 E Union St,98122,-122.30928711,47.61337197,10,SEATTLE,7234600635,723460,0635,School-Alternative,0
-122.197492290513424,47.517430636401201,48,704,892489,School-Elementary,Kennydale Elementary School,Kennydale,1700 NE 28th St,98056,-122.19749441,47.51742857,10,RENTON,3342103310,334210,3310,School-Elementary,2597
-122.113197863462389,47.691730671086773,49,617,12147,School-Elementary,Horace Mann Elementary School,Horace Mann,17001 NE 104th St,98052,-122.11319913,47.6917285,10,LAKE WASHINGTON,3626059017,362605,9017,School-Elementary,0
-122.114074052982374,47.436513144940058,50,6600248,12202,School-Junior High/Middle,Northwood Middle School,Northwood,17007 SE 184th St,98058,-122.11407659,47.43651088,10,KENT,3623059009,362305,9009,School-Junior High/Middle,4485
-122.306611314537804,47.588247944411791,51,6600715,1132055,School-Alternative,Hamlin Robinson School,HRS,1701 20th Ave S,98144,-122.30661314,47.58824609,20,SEATTLE,7548300835,754830,0835,School-Alternative,
-122.115426486397283,47.483523672843532,52,746,573184,School-Elementary,Briarwood Elementary School,Briarwood,17020 SE 134th St,98059,-122.11542875,47.4835214,10,ISSAQUAH,1323059026,132305,9026,School-Elementary,3440
-122.113933829423004,47.353855789587094,53,562,663186,School-Elementary,Covington Elementary School,Covington,17070 SE Wax Rd,98042,-122.11393684,47.35385353,10,KENT,3622059081,362205,9081,School-Elementary,3388
-122.151747133790664,47.752317271024538,54,790,21198,School-K-12,Bellevue Christian School,Bellevue Christian,17110 140th Ave NE,98072,-122.15174814,47.7523152,20,NORTHSHORE,1026059076,102605,9076,School-K-12,0
-122.139798000948616,47.751996820953117,55,801,202643,School-Elementary,Hollywood Hill Elementary School,Hollywood Hill,17110 148th Ave NE,98072,-122.139799,47.75199473,10,NORTHSHORE,1126059032,112605,9032,School-Elementary,4124
-122.053070232958831,47.625596306535641,56,655,12222,School-Elementary,Margaret Mead Elementary School,Margaret Mead,1725 216th Ave NE,98074,-122.05307177,47.62559398,10,LAKE WASHINGTON,2825069055,282506,9055,School-Elementary,4096
-122.106417082215273,47.694921366115643,57,632,568136,School-High,Redmond High School,Redmond High,17272 NE 104th St,98052,-122.10641832,47.69491919,10,LAKE WASHINGTON,3626059014,362605,9014,School-High,3528
-122.350196996328734,47.754699449575881,58,1156,16155,School-High,Shorewood High School,Shorewood,17300 Fremont Ave N,98133,-122.35019809,47.75469775,10,SHORELINE,0726049134,072604,9134,School-High,3921
-122.353651597535602,47.756726430833126,59,1157,184012,School-Elementary,St. Luke School,St. Luke,17533 Saint Luke Pl N,98133,-122.35365269,47.75672475,20,SHORELINE,6190700150,619070,0150,School-Elementary,0
-122.32292875082392,47.441072195956544,60,6600614,144,School-Alternative,Puget Sound Skills Center,Skills Center,18010 8th Ave S,98148,-122.3229313,47.44107035,10,HIGHLINE,3223049284,322304,9284,School-Alternative,0
-122.098172008504918,47.702226973678357,61,6600123,12141,School-Elementary,Albert Einstein Elementary School,Albert Einstein,18025 NE 116th St  ,98052,-122.09817321,47.70222479,10,LAKE WASHINGTON,3126069130,312606,9130,School-Elementary,0
-122.122184216143111,47.44042714416571,62,742,595133,School-Elementary,Ridgewood Elementary School,Ridgewood,18030 162nd Pl SE,98058,-122.12218673,47.44042489,10,KENT,3523059030,352305,9030,School-Elementary,4293
-122.313852086818727,47.760896583572176,63,1239,16162,School-Elementary,St. Mark Parish School,St. Mark,18033 15th Pl NE,98155,-122.31385316,47.76089483,20,SHORELINE,6163900550,616390,0550,School-Elementary,0
-122.380511783191139,47.676890325249012,64,6600216,321810,School-Alternative,Salmon Bay K-8 School ,Salmon Bay,1810 NW 65th St,98117,-122.38051322,47.67688863,10,SEATTLE,7518503620,751850,3620,School-Alternative,1796
-122.336525982562648,47.740778279111424,65,1153,16150,School-Elementary,Parkwood Elementary School,Parkwood,1815 N 155th St,98133,-122.33652713,47.74077652,10,SHORELINE,1826049062,182604,9062,School-Elementary,3489
-122.337905147431641,47.726232980852913,66,1138,12274,School-High,Edward S. Ingraham High School,Ingraham,1819 N 135th St,98133,-122.33790636,47.72623122,10,SEATTLE,1926049321,192604,9321,School-High,3276
-122.028829982541325,47.357668298218819,67,580,1228969,School-High,Tahoma High School,Tahoma High,23499 SE Tahoma Way,98038,-122.02883296,47.35766584,10,TAHOMA,3422069114,342206,9114,School-High,0
-122.191445174216256,47.759773012649205,68,2142,174096,School-College or University,Cascadia College,Cascadia,18225 Campus Way NE,98011,-122.19144618,47.75977103,10,NORTHSHORE,0526059057,052605,9057,School-College or University,0
-122.157110030582743,47.438023305095498,69,720,599695,School-Elementary,Carriage Crest Elementary School,Carriage Crest,18235 140th Ave SE,98058,-122.15711257,47.43802114,10,KENT,3423059023,342305,9023,School-Elementary,4353
-122.282483409224696,47.439158558336388,70,1317,12230,School-Elementary,Bow Lake Elementary School,Bow Lake,18237 42nd Ave S,98188,-122.28248597,47.43915666,10,HIGHLINE,3423049094,342304,9094,School-Elementary,2982
-122.217806842841881,47.292201547897555,71,61,707806,School-Junior High/Middle,Olympic Middle School,Olympic,1825 K St SE,98002,-122.21781022,47.29219953,10,AUBURN,1921059192,192105,9192,School-Junior High/Middle,3169
-122.273694031013051,47.438456158064845,72,1331,400677,School-K-12,Seattle Christian School,Seattle Christian,18301 Military Rd S,98188,-122.27369659,47.43845425,20,HIGHLINE,3423049030,342304,9030,School-K-12,0
-122.273694031013051,47.438456158064845,73,6600252,400677,School-Elementary,Seattle Christian Elementary School,Seattle Christian,18301 Military Rd S,98188,-122.27369659,47.43845425,20,HIGHLINE,3423049030,342304,9030,School-Elementary,0
-122.325081521264579,47.437627366719795,74,6600615,755385,School-Alternative,Choice Academy,Choice Academy,18367 8th Ave S,98148,-122.32508409,47.43762553,10,HIGHLINE,3223049070,322304,9070,School-Alternative,1539
-122.187275937917889,47.434818348836153,75,6600552,767285,School-Elementary,Benson Hill Elementary School,Benson Hill,18665 116th Ave SE,98058,-122.1872785,47.43481626,10,RENTON,3223059149,322305,9149,School-Elementary,3587
-122.336104534297192,47.752897972965101,76,6600328,139783,School-Other Facility,Shoreline Childrens Center,Shoreline Childrens Center,1900 N 170th St,98133,-122.33610564,47.75289623,10,SHORELINE,3073500050,307350,0050,School-Other Facility,0
-122.357920533903908,47.562679609531799,77,2303,466180,School-Alternative,Pathfinder K-8 School,Pathfinder,1901 SW Genesee St,98106,-122.35792248,47.56267782,10,SEATTLE,1324039116,132403,9116,School-Alternative,0
-122.051048257995078,47.76636401133905,78,6600205,21195,School-Junior High/Middle,Timbercrest Jr High,Timbercrest,19115 215th Way NE,98077,-122.05104907,47.76636186,10,NORTHSHORE,0426069010,042606,9010,School-Junior High/Middle,4516
-122.245791885013915,47.767818925799695,79,253,5930,School-Elementary,Kenmore Elementary School,Kenmore,19121 71st Ave NE,98028,-122.24579292,47.76781706,10,NORTHSHORE,0126049010,012604,9010,School-Elementary,2993
-122.358921704064301,47.636827089481898,80,1048,411652,School-Junior High/Middle,Worth McClure Middle School,Worth McClure,1915 1st Ave W,98119,-122.35892332,47.63682533,10,SEATTLE,1794501220,179450,1220,School-Junior High/Middle,3517
-122.116325414994151,47.767565444627408,81,802,21188,School-Junior High/Middle,Leota Jr High School,Leota,19301 168th Ave NE,98072,-122.1163263,47.76756339,10,NORTHSHORE,0126059053,012605,9053,School-Junior High/Middle,3790
-122.362990890982587,47.769659080811415,82,1289,16144,School-Junior High/Middle,Einstein Middle School,Einstein,19343 3rd Ave NW,98177,-122.36299195,47.76965747,10,SHORELINE,0126039050,012603,9050,School-Junior High/Middle,3674
-122.354174358730774,47.769428663858854,83,1142,154730,School-K-12,Kings Schools,Kings ,19351 Kings Garden Dr N,98133,-122.35417542,47.76942704,20,SHORELINE,0626049016,062604,9016,School-K-12,0
-122.182796142928083,47.428318582006199,84,6600251,8588,School-Elementary,Glenridge Elementary School,Glenridge,19405 120th Ave SE,98031,-122.18279874,47.42831648,10,KENT,7932000015,793200,0015,School-Elementary,4489
-122.197711099343792,47.769656856618695,85,255,114,School-Elementary,Maywood Hills Elementary School,Maywood Hills,19510 104th Ave NE,98011,-122.19771207,47.76965493,10,NORTHSHORE,0526059178,052605,9178,School-Elementary,3344
-122.202307329068674,47.769670370277126,86,249,173414,School-Elementary,Heritage Christian Academy,Heritage Christian,19527 104th Ave NE,98011,-122.2023083,47.76966845,20,NORTHSHORE,0526059080,052605,9080,School-Elementary,0
-122.372710428785183,47.771807022968957,87,1301,16157,School-Elementary,Syre Elementary School,Syre ,19545 12th Ave NW,98177,-122.37271148,47.77180545,10,SHORELINE,0126039400,012603,9400,School-Elementary,3527
-122.079241050088996,47.359178133649834,88,6600485,172,School-Junior High/Middle,Cedar Heights Middle School,Cedar Heights,19640 SE 272nd St  ,98042,-122.07924402,47.35917579,10,KENT,2922069030,292206,9030,School-Junior High/Middle,4440
-122.152213003076824,47.42574459423647,89,574,8587,School-Elementary,Lake Youngs Elementary School,Lake Youngs,19660 142nd Ave SE,98042,-122.15221561,47.42574242,10,KENT,0322059190,032205,9190,School-Elementary,3550
-122.224421957272668,47.770787656401779,90,6600331,176176,School-Alternative,Soreson Early Childhood Center,Soreson,19705 88th Ave NE ,98011,-122.22442295,47.77078577,10,NORTHSHORE,0626059101,062605,9101,School-Alternative,0
-122.162180811849964,47.771090531074591,91,808,83536,School-High,Woodinville High School,Woodinville,19819 136th Ave NE,98072,-122.16218173,47.77108856,10,NORTHSHORE,0326059012,032605,9012,School-High,4208
-122.327078608974205,47.424795922919522,92,1215,389688,School-Elementary,North Hill Elementary School,North Hill,19835 8th Ave S,98148,-122.32708125,47.42479409,10,HIGHLINE,0522049087,052204,9087,School-Elementary,2983
-122.222248855276078,47.30818454713966,93,70,719556,School-Elementary,Washington Elementary School,Washington,20 E St NE,98002,-122.22225214,47.30818254,10,AUBURN,1821059060,182105,9060,School-Elementary,2326
-122.201793679637134,47.481158071666854,94,6600704,585462,School-High,Renton Prep Christian School,Renton Prep,200 Mill Ave S,98057,-122.20179599,47.48115601,20,RENTON,0007200050,000720,0050,School-High,
-122.208478456251584,47.421127804954033,95,402,8589,School-Elementary,Springbrook Elementary School,Springbrook,20035 100th Ave SE,98031,-122.2084811,47.42112576,10,KENT,0622059059,062205,9059,School-Elementary,3677
-122.351773326460687,47.63293301662906,96,926,412420,School-Elementary,John Hay Elementary School,John Hay,201 Garfield St,98109,-122.35177496,47.63293125,10,SEATTLE,0809000005,080900,0005,School-Elementary,2063
-122.338859084335112,47.619967557600205,97,6600667,443299,School-Junior High/Middle,Morningside Academy,Morningside,201 Westlake Ave N,98109,-122.33886077,47.61996576,20,SEATTLE,1986200085,198620,0085,School-Junior High/Middle,0
-121.973165597211491,47.591219905387881,98,6600604,89021,School-Elementary,Cascade Ridge Elementary School,Cascade Ridge,2020 Trossachs Blvd SE,98075,-121.97316723,47.59121742,10,ISSAQUAH,8691301385,869130,1385,School-Elementary,4565
